seed,steps,n,topology,num_communities,p_in,p_out,bridge_fraction,delay_steps,k,alarm_threshold,influence_weight,learning,regulator,regulator_force,enable_content,enable_noise,bridge_multiplier,name,learning_mode,condition,L_mean_tail,L_max,L_amp_tail,L_std_tail,M_mean_tail,M_max,M_amp_tail,M_std_tail,R_mean_tail,R_max,R_amp_tail,R_std_tail,alarm_true_mean_tail,alarm_true_max,alarm_true_amp_tail,alarm_true_std_tail,alarm_delayed_mean_tail,alarm_delayed_max,alarm_delayed_amp_tail,alarm_delayed_std_tail,avg_repression_mean_tail,avg_repression_max,avg_repression_amp_tail,avg_repression_std_tail,punished_fraction_mean_tail,punished_fraction_max,punished_fraction_amp_tail,punished_fraction_std_tail,usefulness_mean_tail,usefulness_max,usefulness_amp_tail,usefulness_std_tail,regulator_force_mean_tail,regulator_force_max,regulator_force_amp_tail,regulator_force_std_tail,bridge_radical_fraction_mean_tail,bridge_radical_fraction_max,bridge_radical_fraction_amp_tail,bridge_radical_fraction_std_tail,dangerous_radical_bridge_fraction_mean_tail,dangerous_radical_bridge_fraction_max,dangerous_radical_bridge_fraction_amp_tail,dangerous_radical_bridge_fraction_std_tail,false_positive_rate_mean_tail,false_positive_rate_max,false_positive_rate_amp_tail,false_positive_rate_std_tail,false_negative_rate_mean_tail,false_negative_rate_max,false_negative_rate_amp_tail,false_negative_rate_std_tail,false_positive_bridge_rate_mean_tail,false_positive_bridge_rate_max,false_positive_bridge_rate_amp_tail,false_positive_bridge_rate_std_tail,false_negative_bridge_rate_mean_tail,false_negative_bridge_rate_max,false_negative_bridge_rate_amp_tail,false_negative_bridge_rate_std_tail,regime_fixed,regime
28,500,240,modular,6,0.08,0.004,0.12,20,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,reactive,default,0.4262666666666666,1.0,1.0,0.4251020217417095,0.42760000000000004,1.0,1.0,0.3363658573636748,0.14613333333333334,0.4666666666666667,0.4583333333333333,0.19481663458521994,0.5308984913291835,1.0543346408480871,1.0543346408480871,0.4193965841223101,0.4998523446329887,1.0543346408480871,1.0543346408480871,0.4241791707638325,0.2816243231484031,0.7090634350651414,0.7085157704183024,0.3002886394509674,0.28125,0.7791666666666667,0.7583333333333333,0.30388005903279963,1.999923275645671,2.7925133876422494,1.7151205671243728,0.700611505660207,1.0,1.0,0.0,0.0,0.3467142857142857,1.0,1.0,0.4574757939397628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,runaway,runaway
29,500,240,modular,6,0.08,0.004,0.12,20,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,reactive,default,0.48105000000000003,1.0,1.0,0.4496192775251326,0.31195,1.0,1.0,0.2962052408756844,0.207,0.5416666666666666,0.5416666666666666,0.24179456385764989,0.5464876507982905,1.1318981087634725,1.1318981087634725,0.4976039832449946,0.5121107492637057,1.1318981087634725,1.1318981087634725,0.49699830191470423,0.31733901323553926,0.7406094050495966,0.7400479045753928,0.3411219710912058,0.31698333333333334,0.7916666666666666,0.7916666666666666,0.34146554609018265,1.9453806717028799,2.8200395377444827,1.7529993952689669,0.7789906705260075,1.0,1.0,0.0,0.0,0.3758571428571429,0.9642857142857143,0.9642857142857143,0.43763252220304183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,runaway,runaway
30,500,240,modular,6,0.08,0.004,0.12,20,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,reactive,default,0.4252833333333333,1.0,1.0,0.4160350082091116,0.4250166666666667,1.0,1.0,0.33246021023408034,0.1497,0.5041666666666667,0.49583333333333335,0.20578655068892243,0.5391249623578573,1.097618419580065,1.081876889601044,0.42113249227853855,0.5090106284422077,1.097618419580065,1.0906161161204577,0.42393893962972456,0.28241309457089936,0.72527466131732,0.7235448866032284,0.3023622234857464,0.28125,0.7958333333333333,0.7666666666666667,0.30001718700767793,1.9997453417991158,2.808819079196891,1.7162097951008162,0.6875223019360698,1.0,1.0,0.0,0.0,0.23371428571428574,0.8214285714285714,0.7857142857142857,0.3225853470361743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,runaway,runaway
31,500,240,modular,6,0.08,0.004,0.12,20,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,reactive,default,0.47301666666666664,1.0,1.0,0.4450825731754103,0.3431,1.0,1.0,0.3147828193109232,0.18388333333333334,0.5125,0.5125,0.22126006631212158,0.536741253696226,1.12149047360749,1.1165583594988857,0.47622062235407314,0.4993769867689299,1.12149047360749,1.1165583594988857,0.47550973949215836,0.3100773329432405,0.7404731914411303,0.7392478454715347,0.3331841306846747,0.31161666666666665,0.7916666666666666,0.7875,0.33708181540655346,1.9336770558574263,2.7926387725265225,1.7177634422726789,0.750930311404805,1.0,1.0,0.0,0.0,0.38128571428571434,1.0,1.0,0.45689030970468264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,runaway,runaway
32,500,240,modular,6,0.08,0.004,0.12,20,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,reactive,default,0.4221166666666667,1.0,1.0,0.42984051338193385,0.40698333333333336,1.0,1.0,0.3321897838585648,0.1709,0.55,0.5416666666666666,0.23033217799999683,0.551887637000697,1.1204851064843937,1.1177771021769805,0.44466818422511184,0.5195259309023824,1.1204851064843937,1.1177771021769805,0.45212662960027494,0.28969797822424553,0.7214193335800534,0.7205170103824872,0.31077429535877094,0.29086666666666666,0.7875,0.7875,0.31259807172221077,2.027404529980852,2.8742684831790126,1.7941508779391235,0.7289466563527772,1.0,1.0,0.0,0.0,0.32942857142857146,0.9642857142857143,0.9642857142857143,0.4395002728052832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,runaway,runaway
33,500,240,modular,6,0.08,0.004,0.12,20,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,reactive,default,0.4106833333333333,1.0,1.0,0.40701858714041284,0.4578333333333333,1.0,1.0,0.3390921703608032,0.13148333333333334,0.49166666666666664,0.49166666666666664,0.19556252836369242,0.5370412140700016,1.0713689471784766,1.0713689471784766,0.4037110784096925,0.5171407571392717,1.0707564614444247,1.0701960817596439,0.41328923078668145,0.2807272623473347,0.7198502262359252,0.719179415011657,0.2955330139149952,0.28418333333333334,0.7833333333333333,0.7666666666666667,0.29841672437865957,2.0008253865566124,2.7770420251079906,1.6958899227962962,0.6604816495261674,1.0,1.0,0.0,0.0,0.27571428571428575,1.0,1.0,0.4079965986252777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,runaway,runaway
34,500,240,modular,6,0.08,0.004,0.12,20,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,reactive,default,0.44089999999999996,1.0,1.0,0.43334996250144064,0.3733666666666667,1.0,1.0,0.32059510462748975,0.18573333333333333,0.5708333333333333,0.5625,0.23762818996631413,0.5545920318738343,1.1554457825984201,1.1432702262013075,0.46608386639202154,0.5215562613247469,1.1554457825984201,1.1432702262013075,0.4676834481478222,0.29622183703000426,0.7316888385929945,0.7299360563701583,0.31979895242352335,0.2967666666666667,0.8,0.8,0.3213605469112708,2.000332303510205,2.874924279858335,1.7955081693985322,0.7442750163652879,1.0,1.0,0.0,0.0,0.34342857142857147,1.0,1.0,0.4330665217318212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,runaway,runaway
35,500,240,modular,6,0.08,0.004,0.12,20,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,reactive,default,0.39915,1.0,1.0,0.41593123396649223,0.4445,1.0,1.0,0.3410384875640871,0.15635000000000002,0.5708333333333333,0.5666666666666667,0.22689791451468017,0.5444478328748484,1.1049691345335269,1.1049691345335269,0.41478625578371653,0.5173903136577033,1.1049691345335269,1.1049691345335269,0.4200905444176576,0.2640974332901084,0.7019776882720138,0.7014428451313819,0.2859561065242775,0.26613333333333333,0.7666666666666667,0.7583333333333333,0.2872455279605469,2.038828813270146,2.8768415105474623,1.8028730753470825,0.6942048466400059,1.0,1.0,0.0,0.0,0.2991428571428571,0.9642857142857143,0.9642857142857143,0.4237867195576914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,runaway,runaway
36,500,240,modular,6,0.08,0.004,0.12,20,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,reactive,default,0.4696166666666667,1.0,1.0,0.4492844375596971,0.30748333333333333,1.0,1.0,0.29141639214551934,0.22290000000000001,0.575,0.575,0.25662371069113804,0.5450087609092634,1.1241193313317168,1.1132078331847697,0.48745254607103033,0.5102715366512638,1.1241193313317168,1.1132078331847697,0.4864897868941801,0.30365385258768957,0.7130378094087725,0.7110793904573627,0.3258213651034487,0.3025,0.7958333333333333,0.7666666666666667,0.32643188842050613,1.964702407959849,2.8390695117257048,1.7654539863433636,0.7843906741014264,1.0,1.0,0.0,0.0,0.41614285714285715,1.0,1.0,0.4777216549329083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,runaway,runaway
37,500,240,modular,6,0.08,0.004,0.12,20,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,reactive,default,0.39325,1.0,1.0,0.3956939140435586,0.49115,1.0,1.0,0.3405236119240159,0.1156,0.49583333333333335,0.49166666666666664,0.18127971327328504,0.5373065387168438,1.0870239772993886,1.063917063208689,0.3823743935683321,0.5182064770704464,1.0870239772993886,1.063917063208689,0.39357115826309874,0.27031578636396786,0.7220187683389626,0.7168346081849731,0.2833007421402455,0.2717166666666667,0.7708333333333334,0.7666666666666667,0.28335070583995375,1.9942037059645603,2.764465985701491,1.6805055011888965,0.6268488621890415,1.0,1.0,0.0,0.0,0.24085714285714283,0.9642857142857143,0.9285714285714286,0.3783801133834621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,runaway,runaway
38,500,240,modular,6,0.08,0.004,0.12,20,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,reactive,default,0.44528333333333336,1.0,1.0,0.4398311421569772,0.38298333333333334,1.0,1.0,0.32227740336893346,0.17173333333333335,0.4875,0.4875,0.21177365012883187,0.5365476290751153,1.081143670476544,1.0775017724296003,0.4537603327907583,0.5011185151610016,1.081143670476544,1.0745353520962504,0.4551067463096169,0.2965397377775533,0.7204239982344093,0.7185798360773491,0.31926558952528233,0.2953333333333334,0.7833333333333333,0.775,0.31919912802721334,1.9728708219815252,2.7875019705049797,1.7181824417642957,0.7383883009741885,1.0,1.0,0.0,0.0,0.33585714285714285,0.9285714285714286,0.9285714285714286,0.41133304942712834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,runaway,runaway
39,500,240,modular,6,0.08,0.004,0.12,20,10.0,0.72,0.22,True,static,1.0,False,False,1.0,default,reactive,default,0.43618333333333326,1.0,1.0,0.4389846267239891,0.35728333333333334,1.0,1.0,0.3178042203936254,0.20653333333333335,0.5916666666666667,0.5875,0.25935541679753327,0.5700890461629821,1.1607070384650968,1.1544838082664244,0.4793419561645371,0.5277321613548138,1.1607070384650968,1.1607070384650968,0.4835861357103025,0.29772090174569565,0.7242526984859238,0.7237057982154165,0.32138842544921303,0.2964833333333333,0.8083333333333333,0.7541666666666667,0.3221868544287098,2.000180932898295,2.8486525398839038,1.781142249713344,0.7528647204720985,1.0,1.0,0.0,0.0,0.385,1.0,1.0,0.47198506116103256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,runaway,runaway
